drug_cd,제품명,성분 1,성분 2,내용
A11A0500A0131,all,Tenoxicam,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Tiaprofenic Acid,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Timolol Maleate,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Tobramycin,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Tobramycin Sulfate,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Tolfenamic Acid,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Tolmetin Sodium Hydrate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Torsemide,Ibuprofen,"Loop Diuretics/NSAIDs 임상효과 : 두 약물의 병용투여시 루프계 이뇨제의 효과가 감소할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 신장의 혈역학을 유지하는데 관여하는 프로스타글란딘을 억제할 수 있다. 처치 : 두 약물의 병용투여시에는 루프계 이뇨제가 고용량 필요할 수 있다. 만약 이뇨작용이 부적절하다면, 다른 항염증 제제의 사용을 고려해 보아야 한다."
A11A0500A0131,all,Triamterene,Ibuprofen,"Potassium-Sparing Diuretics(Triamterene)/NSAIDs 임상효과 : 두 약물의 병용투여시 크레아티닌의 청소율이 저하되고, 질소혈증 및 급성 신부전 등의 이상반응이 나타날 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 트리암테렌의 신독성을 방지하는 프로스타글란딘 생성을 억제할 것으로 추정된다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하면서 사용한다. 만약 신부전이 발생하였다면, 두 약의 복용을 중단하고 치료해야 한다. 수일내에 회복이 되겠지만 완전한 치료에는 몇 주가 소요될 것이다."
A11A0500A0131,all,Trichlormethiazide,Ibuprofen,Thiazide-Type Diuretics/NSAIDs 임상효과 : 두 약물의 병용투여시 치아짓계 이뇨제의 항고혈압 효과 및 이뇨 효과가 감소될 수 있다. 기전 : 인도메타신(Indomethacin)에 의한 신장의 프로스타글란딘 합성 억제와 소듐/워터(sodium/water) 정체 유도가 치아짓계 이뇨제의 작용을 길항할 수 있다. 처치 : 두 약물의 병용투여시에는 환자의 혈압을 규칙적으로 모니터링 해야 한다. 그에 따라 이뇨제의 용량을 조절한다.
A11A0500A0131,all,Trometamol Tiaprofenate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Warfarin,Ibuprofen,"Anticoagulants(Warfarin)/NSAIDs 임상효과 : 두 약물의 병용투여시 와파린의 항응고 효과가 증가하여 출혈 및 프로트롬빈시간 연장이 나타날 수 있다. 또한 위장관 출혈, 소화성 궤양형성 및 천공 등의 위장관 관련 이상반응의 위험이 증가할 수 있다. 기전 : 두 약물의 병용투여로 인해 혈소판기능의 저해와 위십이지장의 점막상해 위험이 증가된다. 처치 : 두 약물은 서로 병용투여하지 않는다. 부득이하게 두 약물의 병용투여를 피할수 없다면, NSAIDs(비스테로이드성 항염증제)의 복용을 시작 혹은 중단하거나 용량을 조절할때 INR 등의 항응고 기준들을 주의깊게 모니터링 해야한다. 환자에게 출혈의 징후나 증상이 나타나면 기록하여 그의 담당 의료인에게 알리도록 한다. 출혈의 유무와 관계없이 과잉 항응고는 항응고제(와파린)의 중단 또는 비타민 K1의 투여에 의해 조절될 수 있으나, 간혹 전혈의 수혈이 바람직할 수 있다. 비타민 K를 사용할 때는 항응고제 치료를 악화시키므로 비타민 K는 투여시 주의해야 한다. 중증 출혈의 응급상황인 경우에는 전혈이나 신선 동결혈장 또는 제 Ⅸ인자 복합체의 투여로 혈액응고인자를 정상으로 회복시킬 수 있다. 심질환 환자나 고령환자에서의 혈액의 주입은 폐부종을 야기할 수 있으므로 주의한다."
A11A0500A0131,all,Warfarin Potassium,Ibuprofen,"Anticoagulants(Warfarin)/NSAIDs 임상효과 : 두 약물의 병용투여시 와파린의 항응고 효과가 증가하여 출혈 및 프로트롬빈시간 연장이 나타날 수 있다. 또한 위장관 출혈, 소화성 궤양형성 및 천공 등의 위장관 관련 이상반응의 위험이 증가할 수 있다. 기전 : 두 약물의 병용투여로 인해 혈소판기능의 저해와 위십이지장의 점막상해 위험이 증가된다. 처치 : 두 약물은 서로 병용투여하지 않는다. 부득이하게 두 약물의 병용투여를 피할수 없다면, NSAIDs(비스테로이드성 항염증제)의 복용을 시작 혹은 중단하거나 용량을 조절할때 INR 등의 항응고 기준들을 주의깊게 모니터링 해야한다. 환자에게 출혈의 징후나 증상이 나타나면 기록하여 그의 담당 의료인에게 알리도록 한다. 출혈의 유무와 관계없이 과잉 항응고는 항응고제(와파린)의 중단 또는 비타민 K1의 투여에 의해 조절될 수 있으나, 간혹 전혈의 수혈이 바람직할 수 있다. 비타민 K를 사용할 때는 항응고제 치료를 악화시키므로 비타민 K는 투여시 주의해야 한다. 중증 출혈의 응급상황인 경우에는 전혈이나 신선 동결혈장 또는 제 Ⅸ인자 복합체의 투여로 혈액응고인자를 정상으로 회복시킬 수 있다. 심질환 환자나 고령환자에서의 혈액의 주입은 폐부종을 야기할 수 있으므로 주의한다."
A11A0500A0131,all,Warfarin Sodium,Ibuprofen,"Anticoagulants(Warfarin)/NSAIDs 임상효과 : 두 약물의 병용투여시 와파린의 항응고 효과가 증가하여 출혈 및 프로트롬빈시간 연장이 나타날 수 있다. 또한 위장관 출혈, 소화성 궤양형성 및 천공 등의 위장관 관련 이상반응의 위험이 증가할 수 있다. 기전 : 두 약물의 병용투여로 인해 혈소판기능의 저해와 위십이지장의 점막상해 위험이 증가된다. 처치 : 두 약물은 서로 병용투여하지 않는다. 부득이하게 두 약물의 병용투여를 피할수 없다면, NSAIDs(비스테로이드성 항염증제)의 복용을 시작 혹은 중단하거나 용량을 조절할때 INR 등의 항응고 기준들을 주의깊게 모니터링 해야한다. 환자에게 출혈의 징후나 증상이 나타나면 기록하여 그의 담당 의료인에게 알리도록 한다. 출혈의 유무와 관계없이 과잉 항응고는 항응고제(와파린)의 중단 또는 비타민 K1의 투여에 의해 조절될 수 있으나, 간혹 전혈의 수혈이 바람직할 수 있다. 비타민 K를 사용할 때는 항응고제 치료를 악화시키므로 비타민 K는 투여시 주의해야 한다. 중증 출혈의 응급상황인 경우에는 전혈이나 신선 동결혈장 또는 제 Ⅸ인자 복합체의 투여로 혈액응고인자를 정상으로 회복시킬 수 있다. 심질환 환자나 고령환자에서의 혈액의 주입은 폐부종을 야기할 수 있으므로 주의한다."
A11A0500A0131,all,Warfarin Sodium Clathrate,Ibuprofen,"Anticoagulants(Warfarin)/NSAIDs 임상효과 : 두 약물의 병용투여시 와파린의 항응고 효과가 증가하여 출혈 및 프로트롬빈시간 연장이 나타날 수 있다. 또한 위장관 출혈, 소화성 궤양형성 및 천공 등의 위장관 관련 이상반응의 위험이 증가할 수 있다. 기전 : 두 약물의 병용투여로 인해 혈소판기능의 저해와 위십이지장의 점막상해 위험이 증가된다. 처치 : 두 약물은 서로 병용투여하지 않는다. 부득이하게 두 약물의 병용투여를 피할수 없다면, NSAIDs(비스테로이드성 항염증제)의 복용을 시작 혹은 중단하거나 용량을 조절할때 INR 등의 항응고 기준들을 주의깊게 모니터링 해야한다. 환자에게 출혈의 징후나 증상이 나타나면 기록하여 그의 담당 의료인에게 알리도록 한다. 출혈의 유무와 관계없이 과잉 항응고는 항응고제(와파린)의 중단 또는 비타민 K1의 투여에 의해 조절될 수 있으나, 간혹 전혈의 수혈이 바람직할 수 있다. 비타민 K를 사용할 때는 항응고제 치료를 악화시키므로 비타민 K는 투여시 주의해야 한다. 중증 출혈의 응급상황인 경우에는 전혈이나 신선 동결혈장 또는 제 Ⅸ인자 복합체의 투여로 혈액응고인자를 정상으로 회복시킬 수 있다. 심질환 환자나 고령환자에서의 혈액의 주입은 폐부종을 야기할 수 있으므로 주의한다."
A11A0500A0131,all,Zaltoprofen,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다. (재)약학정보원은 정확하고 독립적인 의약품 정보를 제공하기 위해 노력합니다. 본 사이트의 정보는 식품의약품안전처 허가사항과 학술 자료를 기반으로 하나, 의학적 진단·처방을 대체할 수 없으며, 사용 전 반드시 의사, 약사 등 전문가와 상담하시기 바랍니다. 또한 편집 과정에서의 오류·누락, 허가사항 변경, 최신 연구 결과 반영 지연 등이 있을 수 있으며, 이로 인하여 발생하는 문제에 대해 (재)약학정보원은 법적 책임을 지지 않습니다. 본 사이트의 모든 콘텐츠에 대한 저작권은 (재)약학정보원에 있으며, 무단 복제·배포·전송·변형·게시행위를 금합니다. 회사소개 인재채용 서비스 이용약관 이메일주소 무단수집거부 개인정보 처리방침 법적 책임의 한계 이메일 문의 광고 / 제휴 문의 포장이미지 등록 서울특별시 서초구 효령로 194 대한약사회관 B1 (재)약학정보원 고객지원 1670-5877 TEL 02-3471-7575 FAX 02-3472-9114 대표자 권영희 사업자번호 214-82-06424 ©Copyright All Rights Reserved @ Korea Pharmaceutical Information Center Since 2000"
